season,week,contestant_id,celebrity_name,ballroom_partner,judge_rank,fan_rank_min,fan_rank_max,combined_rank_min,combined_rank_max,actual_eliminated,epsilon,k_actual,status,worse_definite,worse_possible
30,9,7,Cody Rigsby,Cheryl Burke,6,,,,,0,0.01,2,unsolved,,
30,9,11,JoJo Siwa,Jenna Johnson,1,,,,,0,0.01,2,unsolved,,
30,9,14,Amanda Kloots,Alan Bersten,2,,,,,0,0.01,2,unsolved,,
30,9,2,Melora Hardin,Artem Chigvintsev,5,,,,,1,0.05,2,unsolved,,
30,9,5,Suni Lee,Sasha Farber,3,,,,,1,0.05,2,unsolved,,
30,9,6,Iman Shumpert,Daniella Karagach,3,,,,,0,0.05,2,unsolved,,
30,9,7,Cody Rigsby,Cheryl Burke,6,,,,,0,0.05,2,unsolved,,
30,9,11,JoJo Siwa,Jenna Johnson,1,,,,,0,0.05,2,unsolved,,
30,9,14,Amanda Kloots,Alan Bersten,2,,,,,0,0.05,2,unsolved,,
30,9,2,Melora Hardin,Artem Chigvintsev,5,,,,,1,0.1,2,unsolved,,
30,9,5,Suni Lee,Sasha Farber,3,,,,,1,0.1,2,unsolved,,
30,9,6,Iman Shumpert,Daniella Karagach,3,,,,,0,0.1,2,unsolved,,
30,9,7,Cody Rigsby,Cheryl Burke,6,,,,,0,0.1,2,unsolved,,
30,9,11,JoJo Siwa,Jenna Johnson,1,,,,,0,0.1,2,unsolved,,
30,9,14,Amanda Kloots,Alan Bersten,2,,,,,0,0.1,2,unsolved,,
30,10,6,Iman Shumpert,Daniella Karagach,1,,,,,0,0.01,0,unsolved,,
30,10,7,Cody Rigsby,Cheryl Burke,4,,,,,0,0.01,0,unsolved,,
30,10,11,JoJo Siwa,Jenna Johnson,1,,,,,0,0.01,0,unsolved,,
30,10,14,Amanda Kloots,Alan Bersten,3,,,,,0,0.01,0,unsolved,,
30,10,6,Iman Shumpert,Daniella Karagach,1,,,,,0,0.05,0,unsolved,,
30,10,7,Cody Rigsby,Cheryl Burke,4,,,,,0,0.05,0,unsolved,,
30,10,11,JoJo Siwa,Jenna Johnson,1,,,,,0,0.05,0,unsolved,,
30,10,14,Amanda Kloots,Alan Bersten,3,,,,,0,0.05,0,unsolved,,
30,10,6,Iman Shumpert,Daniella Karagach,1,,,,,0,0.1,0,unsolved,,
30,10,7,Cody Rigsby,Cheryl Burke,4,,,,,0,0.1,0,unsolved,,
30,10,11,JoJo Siwa,Jenna Johnson,1,,,,,0,0.1,0,unsolved,,
30,10,14,Amanda Kloots,Alan Bersten,3,,,,,0,0.1,0,unsolved,,
31,1,0,Jason Lewis,Peta Murgatroyd,15,,,,,1,0.01,1,unsolved,,
31,1,1,Cheryl Ladd,Louis van Amstel,10,,,,,0,0.01,1,unsolved,,
31,1,2,Selma Blair,Sasha Farber,3,,,,,0,0.01,1,unsolved,,
31,1,3,Joseph Baena,Daniella Karagach,9,,,,,0,0.01,1,unsolved,,
31,1,4,Trevor Donovan,Emma Slater,10,,,,,0,0.01,1,unsolved,,
31,1,5,Daniel Durant,Britt Stewart,6,,,,,0,0.01,1,unsolved,,
31,1,6,Wayne Brady,Witney Carson,2,,,,,0,0.01,1,unsolved,,
31,1,7,Sam Champion,Cheryl Burke,12,,,,,0,0.01,1,unsolved,,
31,1,8,Jessie James Decker,Alan Bersten,12,,,,,0,0.01,1,unsolved,,
31,1,9,Jordin Sparks,Brandon Armstrong,7,,,,,0,0.01,1,unsolved,,
31,1,10,Heidi D'Amelio,Artem Chigvintsev,8,,,,,0,0.01,1,unsolved,,
31,1,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
31,1,12,Teresa Giudice,Pasha Pashkov,12,,,,,0,0.01,1,unsolved,,
31,1,13,Vinny Guadagnino,Koko Iwasaki,16,,,,,0,0.01,1,unsolved,,
31,1,14,Shangela,Gleb Savchenko,3,,,,,0,0.01,1,unsolved,,
31,1,15,Gabby Windey,Valentin Chmerkovskiy,3,,,,,0,0.01,1,unsolved,,
31,1,0,Jason Lewis,Peta Murgatroyd,15,,,,,1,0.05,1,unsolved,,
31,1,1,Cheryl Ladd,Louis van Amstel,10,,,,,0,0.05,1,unsolved,,
31,1,2,Selma Blair,Sasha Farber,3,,,,,0,0.05,1,unsolved,,
31,1,3,Joseph Baena,Daniella Karagach,9,,,,,0,0.05,1,unsolved,,
31,1,4,Trevor Donovan,Emma Slater,10,,,,,0,0.05,1,unsolved,,
31,1,5,Daniel Durant,Britt Stewart,6,,,,,0,0.05,1,unsolved,,
31,1,6,Wayne Brady,Witney Carson,2,,,,,0,0.05,1,unsolved,,
31,1,7,Sam Champion,Cheryl Burke,12,,,,,0,0.05,1,unsolved,,
31,1,8,Jessie James Decker,Alan Bersten,12,,,,,0,0.05,1,unsolved,,
31,1,9,Jordin Sparks,Brandon Armstrong,7,,,,,0,0.05,1,unsolved,,
31,1,10,Heidi D'Amelio,Artem Chigvintsev,8,,,,,0,0.05,1,unsolved,,
31,1,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
31,1,12,Teresa Giudice,Pasha Pashkov,12,,,,,0,0.05,1,unsolved,,
31,1,13,Vinny Guadagnino,Koko Iwasaki,16,,,,,0,0.05,1,unsolved,,
31,1,14,Shangela,Gleb Savchenko,3,,,,,0,0.05,1,unsolved,,
31,1,15,Gabby Windey,Valentin Chmerkovskiy,3,,,,,0,0.05,1,unsolved,,
31,1,0,Jason Lewis,Peta Murgatroyd,15,,,,,1,0.1,1,unsolved,,
31,1,1,Cheryl Ladd,Louis van Amstel,10,,,,,0,0.1,1,unsolved,,
31,1,2,Selma Blair,Sasha Farber,3,,,,,0,0.1,1,unsolved,,
31,1,3,Joseph Baena,Daniella Karagach,9,,,,,0,0.1,1,unsolved,,
31,1,4,Trevor Donovan,Emma Slater,10,,,,,0,0.1,1,unsolved,,
31,1,5,Daniel Durant,Britt Stewart,6,,,,,0,0.1,1,unsolved,,
31,1,6,Wayne Brady,Witney Carson,2,,,,,0,0.1,1,unsolved,,
31,1,7,Sam Champion,Cheryl Burke,12,,,,,0,0.1,1,unsolved,,
31,1,8,Jessie James Decker,Alan Bersten,12,,,,,0,0.1,1,unsolved,,
31,1,9,Jordin Sparks,Brandon Armstrong,7,,,,,0,0.1,1,unsolved,,
31,1,10,Heidi D'Amelio,Artem Chigvintsev,8,,,,,0,0.1,1,unsolved,,
31,1,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
31,1,12,Teresa Giudice,Pasha Pashkov,12,,,,,0,0.1,1,unsolved,,
31,1,13,Vinny Guadagnino,Koko Iwasaki,16,,,,,0,0.1,1,unsolved,,
31,1,14,Shangela,Gleb Savchenko,3,,,,,0,0.1,1,unsolved,,
31,1,15,Gabby Windey,Valentin Chmerkovskiy,3,,,,,0,0.1,1,unsolved,,
31,2,1,Cheryl Ladd,Louis van Amstel,15,,,,,0,0.01,1,unsolved,,
31,2,2,Selma Blair,Sasha Farber,6,,,,,0,0.01,1,unsolved,,
31,2,3,Joseph Baena,Daniella Karagach,13,,,,,0,0.01,1,unsolved,,
31,2,4,Trevor Donovan,Emma Slater,4,,,,,0,0.01,1,unsolved,,
31,2,5,Daniel Durant,Britt Stewart,5,,,,,0,0.01,1,unsolved,,
31,2,6,Wayne Brady,Witney Carson,1,,,,,0,0.01,1,unsolved,,
31,2,7,Sam Champion,Cheryl Burke,11,,,,,0,0.01,1,unsolved,,
31,2,8,Jessie James Decker,Alan Bersten,12,,,,,0,0.01,1,unsolved,,
31,2,9,Jordin Sparks,Brandon Armstrong,9,,,,,0,0.01,1,unsolved,,
31,2,10,Heidi D'Amelio,Artem Chigvintsev,6,,,,,0,0.01,1,unsolved,,
31,2,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
31,2,12,Teresa Giudice,Pasha Pashkov,14,,,,,1,0.01,1,unsolved,,
31,2,13,Vinny Guadagnino,Koko Iwasaki,9,,,,,0,0.01,1,unsolved,,
31,2,14,Shangela,Gleb Savchenko,6,,,,,0,0.01,1,unsolved,,
31,2,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.01,1,unsolved,,
31,2,1,Cheryl Ladd,Louis van Amstel,15,,,,,0,0.05,1,unsolved,,
31,2,2,Selma Blair,Sasha Farber,6,,,,,0,0.05,1,unsolved,,
31,2,3,Joseph Baena,Daniella Karagach,13,,,,,0,0.05,1,unsolved,,
31,2,4,Trevor Donovan,Emma Slater,4,,,,,0,0.05,1,unsolved,,
31,2,5,Daniel Durant,Britt Stewart,5,,,,,0,0.05,1,unsolved,,
31,2,6,Wayne Brady,Witney Carson,1,,,,,0,0.05,1,unsolved,,
31,2,7,Sam Champion,Cheryl Burke,11,,,,,0,0.05,1,unsolved,,
31,2,8,Jessie James Decker,Alan Bersten,12,,,,,0,0.05,1,unsolved,,
31,2,9,Jordin Sparks,Brandon Armstrong,9,,,,,0,0.05,1,unsolved,,
31,2,10,Heidi D'Amelio,Artem Chigvintsev,6,,,,,0,0.05,1,unsolved,,
31,2,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
31,2,12,Teresa Giudice,Pasha Pashkov,14,,,,,1,0.05,1,unsolved,,
31,2,13,Vinny Guadagnino,Koko Iwasaki,9,,,,,0,0.05,1,unsolved,,
31,2,14,Shangela,Gleb Savchenko,6,,,,,0,0.05,1,unsolved,,
31,2,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.05,1,unsolved,,
31,2,1,Cheryl Ladd,Louis van Amstel,15,,,,,0,0.1,1,unsolved,,
31,2,2,Selma Blair,Sasha Farber,6,,,,,0,0.1,1,unsolved,,
31,2,3,Joseph Baena,Daniella Karagach,13,,,,,0,0.1,1,unsolved,,
31,2,4,Trevor Donovan,Emma Slater,4,,,,,0,0.1,1,unsolved,,
31,2,5,Daniel Durant,Britt Stewart,5,,,,,0,0.1,1,unsolved,,
31,2,6,Wayne Brady,Witney Carson,1,,,,,0,0.1,1,unsolved,,
31,2,7,Sam Champion,Cheryl Burke,11,,,,,0,0.1,1,unsolved,,
31,2,8,Jessie James Decker,Alan Bersten,12,,,,,0,0.1,1,unsolved,,
31,2,9,Jordin Sparks,Brandon Armstrong,9,,,,,0,0.1,1,unsolved,,
31,2,10,Heidi D'Amelio,Artem Chigvintsev,6,,,,,0,0.1,1,unsolved,,
31,2,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
31,2,12,Teresa Giudice,Pasha Pashkov,14,,,,,1,0.1,1,unsolved,,
31,2,13,Vinny Guadagnino,Koko Iwasaki,9,,,,,0,0.1,1,unsolved,,
31,2,14,Shangela,Gleb Savchenko,6,,,,,0,0.1,1,unsolved,,
31,2,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.1,1,unsolved,,
31,3,1,Cheryl Ladd,Louis van Amstel,13,,,,,1,0.01,1,unsolved,,
31,3,2,Selma Blair,Sasha Farber,9,,,,,0,0.01,1,unsolved,,
31,3,3,Joseph Baena,Daniella Karagach,7,,,,,0,0.01,1,unsolved,,
31,3,4,Trevor Donovan,Emma Slater,10,,,,,0,0.01,1,unsolved,,
31,3,5,Daniel Durant,Britt Stewart,5,,,,,0,0.01,1,unsolved,,
31,3,6,Wayne Brady,Witney Carson,1,,,,,0,0.01,1,unsolved,,
31,3,7,Sam Champion,Cheryl Burke,12,,,,,0,0.01,1,unsolved,,
31,3,8,Jessie James Decker,Alan Bersten,11,,,,,0,0.01,1,unsolved,,
31,3,9,Jordin Sparks,Brandon Armstrong,7,,,,,0,0.01,1,unsolved,,
31,3,10,Heidi D'Amelio,Artem Chigvintsev,4,,,,,0,0.01,1,unsolved,,
31,3,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
31,3,13,Vinny Guadagnino,Koko Iwasaki,14,,,,,0,0.01,1,unsolved,,
31,3,14,Shangela,Gleb Savchenko,6,,,,,0,0.01,1,unsolved,,
31,3,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.01,1,unsolved,,
31,3,1,Cheryl Ladd,Louis van Amstel,13,,,,,1,0.05,1,unsolved,,
31,3,2,Selma Blair,Sasha Farber,9,,,,,0,0.05,1,unsolved,,
31,3,3,Joseph Baena,Daniella Karagach,7,,,,,0,0.05,1,unsolved,,
31,3,4,Trevor Donovan,Emma Slater,10,,,,,0,0.05,1,unsolved,,
31,3,5,Daniel Durant,Britt Stewart,5,,,,,0,0.05,1,unsolved,,
31,3,6,Wayne Brady,Witney Carson,1,,,,,0,0.05,1,unsolved,,
31,3,7,Sam Champion,Cheryl Burke,12,,,,,0,0.05,1,unsolved,,
31,3,8,Jessie James Decker,Alan Bersten,11,,,,,0,0.05,1,unsolved,,
31,3,9,Jordin Sparks,Brandon Armstrong,7,,,,,0,0.05,1,unsolved,,
31,3,10,Heidi D'Amelio,Artem Chigvintsev,4,,,,,0,0.05,1,unsolved,,
31,3,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
31,3,13,Vinny Guadagnino,Koko Iwasaki,14,,,,,0,0.05,1,unsolved,,
31,3,14,Shangela,Gleb Savchenko,6,,,,,0,0.05,1,unsolved,,
31,3,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.05,1,unsolved,,
31,3,1,Cheryl Ladd,Louis van Amstel,13,,,,,1,0.1,1,unsolved,,
31,3,2,Selma Blair,Sasha Farber,9,,,,,0,0.1,1,unsolved,,
31,3,3,Joseph Baena,Daniella Karagach,7,,,,,0,0.1,1,unsolved,,
31,3,4,Trevor Donovan,Emma Slater,10,,,,,0,0.1,1,unsolved,,
31,3,5,Daniel Durant,Britt Stewart,5,,,,,0,0.1,1,unsolved,,
31,3,6,Wayne Brady,Witney Carson,1,,,,,0,0.1,1,unsolved,,
31,3,7,Sam Champion,Cheryl Burke,12,,,,,0,0.1,1,unsolved,,
31,3,8,Jessie James Decker,Alan Bersten,11,,,,,0,0.1,1,unsolved,,
31,3,9,Jordin Sparks,Brandon Armstrong,7,,,,,0,0.1,1,unsolved,,
31,3,10,Heidi D'Amelio,Artem Chigvintsev,4,,,,,0,0.1,1,unsolved,,
31,3,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
31,3,13,Vinny Guadagnino,Koko Iwasaki,14,,,,,0,0.1,1,unsolved,,
31,3,14,Shangela,Gleb Savchenko,6,,,,,0,0.1,1,unsolved,,
31,3,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.1,1,unsolved,,
31,4,2,Selma Blair,Sasha Farber,6,,,,,0,0.01,1,unsolved,,
31,4,3,Joseph Baena,Daniella Karagach,11,,,,,0,0.01,1,unsolved,,
31,4,4,Trevor Donovan,Emma Slater,11,,,,,0,0.01,1,unsolved,,
31,4,5,Daniel Durant,Britt Stewart,9,,,,,0,0.01,1,unsolved,,
31,4,6,Wayne Brady,Witney Carson,1,,,,,0,0.01,1,unsolved,,
31,4,7,Sam Champion,Cheryl Burke,13,,,,,1,0.01,1,unsolved,,
31,4,8,Jessie James Decker,Alan Bersten,8,,,,,0,0.01,1,unsolved,,
31,4,9,Jordin Sparks,Brandon Armstrong,4,,,,,0,0.01,1,unsolved,,
31,4,10,Heidi D'Amelio,Artem Chigvintsev,4,,,,,0,0.01,1,unsolved,,
31,4,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
31,4,13,Vinny Guadagnino,Koko Iwasaki,9,,,,,0,0.01,1,unsolved,,
31,4,14,Shangela,Gleb Savchenko,6,,,,,0,0.01,1,unsolved,,
31,4,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.01,1,unsolved,,
31,4,2,Selma Blair,Sasha Farber,6,,,,,0,0.05,1,unsolved,,
31,4,3,Joseph Baena,Daniella Karagach,11,,,,,0,0.05,1,unsolved,,
31,4,4,Trevor Donovan,Emma Slater,11,,,,,0,0.05,1,unsolved,,
31,4,5,Daniel Durant,Britt Stewart,9,,,,,0,0.05,1,unsolved,,
31,4,6,Wayne Brady,Witney Carson,1,,,,,0,0.05,1,unsolved,,
31,4,7,Sam Champion,Cheryl Burke,13,,,,,1,0.05,1,unsolved,,
31,4,8,Jessie James Decker,Alan Bersten,8,,,,,0,0.05,1,unsolved,,
31,4,9,Jordin Sparks,Brandon Armstrong,4,,,,,0,0.05,1,unsolved,,
31,4,10,Heidi D'Amelio,Artem Chigvintsev,4,,,,,0,0.05,1,unsolved,,
31,4,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
31,4,13,Vinny Guadagnino,Koko Iwasaki,9,,,,,0,0.05,1,unsolved,,
31,4,14,Shangela,Gleb Savchenko,6,,,,,0,0.05,1,unsolved,,
31,4,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.05,1,unsolved,,
31,4,2,Selma Blair,Sasha Farber,6,,,,,0,0.1,1,unsolved,,
31,4,3,Joseph Baena,Daniella Karagach,11,,,,,0,0.1,1,unsolved,,
31,4,4,Trevor Donovan,Emma Slater,11,,,,,0,0.1,1,unsolved,,
31,4,5,Daniel Durant,Britt Stewart,9,,,,,0,0.1,1,unsolved,,
31,4,6,Wayne Brady,Witney Carson,1,,,,,0,0.1,1,unsolved,,
31,4,7,Sam Champion,Cheryl Burke,13,,,,,1,0.1,1,unsolved,,
31,4,8,Jessie James Decker,Alan Bersten,8,,,,,0,0.1,1,unsolved,,
31,4,9,Jordin Sparks,Brandon Armstrong,4,,,,,0,0.1,1,unsolved,,
31,4,10,Heidi D'Amelio,Artem Chigvintsev,4,,,,,0,0.1,1,unsolved,,
31,4,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
31,4,13,Vinny Guadagnino,Koko Iwasaki,9,,,,,0,0.1,1,unsolved,,
31,4,14,Shangela,Gleb Savchenko,6,,,,,0,0.1,1,unsolved,,
31,4,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.1,1,unsolved,,
31,5,2,Selma Blair,Sasha Farber,4,,,,,0,0.01,1,unsolved,,
31,5,3,Joseph Baena,Daniella Karagach,10,,,,,1,0.01,1,unsolved,,
31,5,4,Trevor Donovan,Emma Slater,7,,,,,0,0.01,1,unsolved,,
31,5,5,Daniel Durant,Britt Stewart,11,,,,,0,0.01,1,unsolved,,
31,5,6,Wayne Brady,Witney Carson,2,,,,,0,0.01,1,unsolved,,
31,5,8,Jessie James Decker,Alan Bersten,7,,,,,0,0.01,1,unsolved,,
31,5,9,Jordin Sparks,Brandon Armstrong,9,,,,,0,0.01,1,unsolved,,
31,5,10,Heidi D'Amelio,Artem Chigvintsev,5,,,,,0,0.01,1,unsolved,,
31,5,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
31,5,13,Vinny Guadagnino,Koko Iwasaki,12,,,,,0,0.01,1,unsolved,,
31,5,14,Shangela,Gleb Savchenko,6,,,,,0,0.01,1,unsolved,,
31,5,15,Gabby Windey,Valentin Chmerkovskiy,2,,,,,0,0.01,1,unsolved,,
31,5,2,Selma Blair,Sasha Farber,4,,,,,0,0.05,1,unsolved,,
31,5,3,Joseph Baena,Daniella Karagach,10,,,,,1,0.05,1,unsolved,,
31,5,4,Trevor Donovan,Emma Slater,7,,,,,0,0.05,1,unsolved,,
31,5,5,Daniel Durant,Britt Stewart,11,,,,,0,0.05,1,unsolved,,
31,5,6,Wayne Brady,Witney Carson,2,,,,,0,0.05,1,unsolved,,
31,5,8,Jessie James Decker,Alan Bersten,7,,,,,0,0.05,1,unsolved,,
31,5,9,Jordin Sparks,Brandon Armstrong,9,,,,,0,0.05,1,unsolved,,
31,5,10,Heidi D'Amelio,Artem Chigvintsev,5,,,,,0,0.05,1,unsolved,,
31,5,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
31,5,13,Vinny Guadagnino,Koko Iwasaki,12,,,,,0,0.05,1,unsolved,,
31,5,14,Shangela,Gleb Savchenko,6,,,,,0,0.05,1,unsolved,,
31,5,15,Gabby Windey,Valentin Chmerkovskiy,2,,,,,0,0.05,1,unsolved,,
31,5,2,Selma Blair,Sasha Farber,4,,,,,0,0.1,1,unsolved,,
31,5,3,Joseph Baena,Daniella Karagach,10,,,,,1,0.1,1,unsolved,,
31,5,4,Trevor Donovan,Emma Slater,7,,,,,0,0.1,1,unsolved,,
31,5,5,Daniel Durant,Britt Stewart,11,,,,,0,0.1,1,unsolved,,
31,5,6,Wayne Brady,Witney Carson,2,,,,,0,0.1,1,unsolved,,
31,5,8,Jessie James Decker,Alan Bersten,7,,,,,0,0.1,1,unsolved,,
31,5,9,Jordin Sparks,Brandon Armstrong,9,,,,,0,0.1,1,unsolved,,
31,5,10,Heidi D'Amelio,Artem Chigvintsev,5,,,,,0,0.1,1,unsolved,,
31,5,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
31,5,13,Vinny Guadagnino,Koko Iwasaki,12,,,,,0,0.1,1,unsolved,,
31,5,14,Shangela,Gleb Savchenko,6,,,,,0,0.1,1,unsolved,,
31,5,15,Gabby Windey,Valentin Chmerkovskiy,2,,,,,0,0.1,1,unsolved,,
31,6,4,Trevor Donovan,Emma Slater,5,,,,,0,0.01,1,unsolved,,
31,6,5,Daniel Durant,Britt Stewart,5,,,,,0,0.01,1,unsolved,,
31,6,6,Wayne Brady,Witney Carson,5,,,,,0,0.01,1,unsolved,,
31,6,8,Jessie James Decker,Alan Bersten,9,,,,,1,0.01,1,unsolved,,
31,6,9,Jordin Sparks,Brandon Armstrong,5,,,,,0,0.01,1,unsolved,,
31,6,10,Heidi D'Amelio,Artem Chigvintsev,3,,,,,0,0.01,1,unsolved,,
31,6,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
31,6,13,Vinny Guadagnino,Koko Iwasaki,10,,,,,0,0.01,1,unsolved,,
31,6,14,Shangela,Gleb Savchenko,3,,,,,0,0.01,1,unsolved,,
31,6,15,Gabby Windey,Valentin Chmerkovskiy,2,,,,,0,0.01,1,unsolved,,
31,6,4,Trevor Donovan,Emma Slater,5,,,,,0,0.05,1,unsolved,,
31,6,5,Daniel Durant,Britt Stewart,5,,,,,0,0.05,1,unsolved,,
31,6,6,Wayne Brady,Witney Carson,5,,,,,0,0.05,1,unsolved,,
31,6,8,Jessie James Decker,Alan Bersten,9,,,,,1,0.05,1,unsolved,,
31,6,9,Jordin Sparks,Brandon Armstrong,5,,,,,0,0.05,1,unsolved,,
31,6,10,Heidi D'Amelio,Artem Chigvintsev,3,,,,,0,0.05,1,unsolved,,
31,6,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
31,6,13,Vinny Guadagnino,Koko Iwasaki,10,,,,,0,0.05,1,unsolved,,
31,6,14,Shangela,Gleb Savchenko,3,,,,,0,0.05,1,unsolved,,
31,6,15,Gabby Windey,Valentin Chmerkovskiy,2,,,,,0,0.05,1,unsolved,,
31,6,4,Trevor Donovan,Emma Slater,5,,,,,0,0.1,1,unsolved,,
31,6,5,Daniel Durant,Britt Stewart,5,,,,,0,0.1,1,unsolved,,
31,6,6,Wayne Brady,Witney Carson,5,,,,,0,0.1,1,unsolved,,
31,6,8,Jessie James Decker,Alan Bersten,9,,,,,1,0.1,1,unsolved,,
31,6,9,Jordin Sparks,Brandon Armstrong,5,,,,,0,0.1,1,unsolved,,
31,6,10,Heidi D'Amelio,Artem Chigvintsev,3,,,,,0,0.1,1,unsolved,,
31,6,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
31,6,13,Vinny Guadagnino,Koko Iwasaki,10,,,,,0,0.1,1,unsolved,,
31,6,14,Shangela,Gleb Savchenko,3,,,,,0,0.1,1,unsolved,,
31,6,15,Gabby Windey,Valentin Chmerkovskiy,2,,,,,0,0.1,1,unsolved,,
31,7,4,Trevor Donovan,Emma Slater,1,,,,,0,0.01,1,unsolved,,
31,7,5,Daniel Durant,Britt Stewart,4,,,,,0,0.01,1,unsolved,,
31,7,6,Wayne Brady,Witney Carson,3,,,,,0,0.01,1,unsolved,,
31,7,9,Jordin Sparks,Brandon Armstrong,8,,,,,1,0.01,1,unsolved,,
31,7,10,Heidi D'Amelio,Artem Chigvintsev,7,,,,,0,0.01,1,unsolved,,
31,7,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
31,7,13,Vinny Guadagnino,Koko Iwasaki,9,,,,,0,0.01,1,unsolved,,
31,7,14,Shangela,Gleb Savchenko,4,,,,,0,0.01,1,unsolved,,
31,7,15,Gabby Windey,Valentin Chmerkovskiy,6,,,,,0,0.01,1,unsolved,,
31,7,4,Trevor Donovan,Emma Slater,1,,,,,0,0.05,1,unsolved,,
31,7,5,Daniel Durant,Britt Stewart,4,,,,,0,0.05,1,unsolved,,
31,7,6,Wayne Brady,Witney Carson,3,,,,,0,0.05,1,unsolved,,
31,7,9,Jordin Sparks,Brandon Armstrong,8,,,,,1,0.05,1,unsolved,,
31,7,10,Heidi D'Amelio,Artem Chigvintsev,7,,,,,0,0.05,1,unsolved,,
31,7,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
31,7,13,Vinny Guadagnino,Koko Iwasaki,9,,,,,0,0.05,1,unsolved,,
31,7,14,Shangela,Gleb Savchenko,4,,,,,0,0.05,1,unsolved,,
31,7,15,Gabby Windey,Valentin Chmerkovskiy,6,,,,,0,0.05,1,unsolved,,
31,7,4,Trevor Donovan,Emma Slater,1,,,,,0,0.1,1,unsolved,,
31,7,5,Daniel Durant,Britt Stewart,4,,,,,0,0.1,1,unsolved,,
31,7,6,Wayne Brady,Witney Carson,3,,,,,0,0.1,1,unsolved,,
31,7,9,Jordin Sparks,Brandon Armstrong,8,,,,,1,0.1,1,unsolved,,
31,7,10,Heidi D'Amelio,Artem Chigvintsev,7,,,,,0,0.1,1,unsolved,,
31,7,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
31,7,13,Vinny Guadagnino,Koko Iwasaki,9,,,,,0,0.1,1,unsolved,,
31,7,14,Shangela,Gleb Savchenko,4,,,,,0,0.1,1,unsolved,,
31,7,15,Gabby Windey,Valentin Chmerkovskiy,6,,,,,0,0.1,1,unsolved,,
31,8,4,Trevor Donovan,Emma Slater,5,,,,,0,0.01,2,unsolved,,
31,8,5,Daniel Durant,Britt Stewart,5,,,,,0,0.01,2,unsolved,,
31,8,6,Wayne Brady,Witney Carson,1,,,,,0,0.01,2,unsolved,,
31,8,10,Heidi D'Amelio,Artem Chigvintsev,7,,,,,1,0.01,2,unsolved,,
31,8,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.01,2,unsolved,,
31,8,13,Vinny Guadagnino,Koko Iwasaki,8,,,,,1,0.01,2,unsolved,,
31,8,14,Shangela,Gleb Savchenko,3,,,,,0,0.01,2,unsolved,,
31,8,15,Gabby Windey,Valentin Chmerkovskiy,4,,,,,0,0.01,2,unsolved,,
31,8,4,Trevor Donovan,Emma Slater,5,,,,,0,0.05,2,unsolved,,
31,8,5,Daniel Durant,Britt Stewart,5,,,,,0,0.05,2,unsolved,,
31,8,6,Wayne Brady,Witney Carson,1,,,,,0,0.05,2,unsolved,,
31,8,10,Heidi D'Amelio,Artem Chigvintsev,7,,,,,1,0.05,2,unsolved,,
31,8,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.05,2,unsolved,,
31,8,13,Vinny Guadagnino,Koko Iwasaki,8,,,,,1,0.05,2,unsolved,,
31,8,14,Shangela,Gleb Savchenko,3,,,,,0,0.05,2,unsolved,,
31,8,15,Gabby Windey,Valentin Chmerkovskiy,4,,,,,0,0.05,2,unsolved,,
