season,week,contestant_id,celebrity_name,ballroom_partner,judge_rank,fan_rank_min,fan_rank_max,combined_rank_min,combined_rank_max,actual_eliminated,epsilon,k_actual,status,worse_definite,worse_possible
32,3,10,Harry Jowsey,Rylee Arnold,8,8,10,16,18,0,0.5,1,always_safe,3.0,4.0
32,3,11,Mauricio Umansky,Emma Slater,10,9,11,19,21,0,0.5,1,always_safe,1.0,2.0
32,3,12,Charity Lawson,Artem Chigvintsev,3,3,5,6,8,0,0.5,1,always_safe,8.0,9.0
32,3,13,Ariana Madix,Pasha Pashkov,1,1,3,2,4,0,0.5,1,always_safe,10.0,11.0
32,4,1,Mira Sorvino,Gleb Savchenko,6,5,7,11,13,0,0.3,1,always_safe,4.0,5.0
32,4,2,Barry Williams,Peta Murgatroyd,10,8,10,18,20,0,0.3,1,uncertain,0.0,1.0
32,4,3,Alyson Hannigan,Sasha Farber,10,9,11,19,21,0,0.3,1,uncertain,0.0,1.0
32,4,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.3,1,always_safe,9.0,10.0
32,4,5,Adrian Peterson,Britt Stewart,6,10,12,16,18,1,0.3,1,always_safe,1.0,3.0
32,4,8,Jason Mraz,Daniella Karagach,3,2,4,5,7,0,0.3,1,always_safe,7.0,8.0
32,4,9,Lele Pons,Brandon Armstrong,5,4,6,9,11,0,0.3,1,always_safe,5.0,6.0
32,4,10,Harry Jowsey,Rylee Arnold,6,6,8,12,14,0,0.3,1,always_safe,4.0,5.0
32,4,11,Mauricio Umansky,Emma Slater,9,7,9,16,18,0,0.3,1,always_safe,1.0,3.0
32,4,12,Charity Lawson,Artem Chigvintsev,3,3,5,6,8,0,0.3,1,always_safe,7.0,8.0
32,4,13,Ariana Madix,Pasha Pashkov,2,1,3,3,5,0,0.3,1,always_safe,8.0,9.0
32,4,1,Mira Sorvino,Gleb Savchenko,6,5,7,11,13,0,0.5,1,always_safe,4.0,5.0
32,4,2,Barry Williams,Peta Murgatroyd,10,8,10,18,20,0,0.5,1,uncertain,0.0,1.0
32,4,3,Alyson Hannigan,Sasha Farber,10,9,11,19,21,0,0.5,1,uncertain,0.0,1.0
32,4,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.5,1,always_safe,9.0,10.0
32,4,5,Adrian Peterson,Britt Stewart,6,10,12,16,18,1,0.5,1,always_safe,1.0,3.0
32,4,8,Jason Mraz,Daniella Karagach,3,2,4,5,7,0,0.5,1,always_safe,7.0,8.0
32,4,9,Lele Pons,Brandon Armstrong,5,4,6,9,11,0,0.5,1,always_safe,5.0,6.0
32,4,10,Harry Jowsey,Rylee Arnold,6,6,8,12,14,0,0.5,1,always_safe,4.0,5.0
32,4,11,Mauricio Umansky,Emma Slater,9,7,9,16,18,0,0.5,1,always_safe,1.0,3.0
32,4,12,Charity Lawson,Artem Chigvintsev,3,3,5,6,8,0,0.5,1,always_safe,7.0,8.0
32,4,13,Ariana Madix,Pasha Pashkov,2,1,3,3,5,0,0.5,1,always_safe,8.0,9.0
32,5,1,Mira Sorvino,Gleb Savchenko,8,9,11,17,19,1,0.3,1,uncertain,0.0,2.0
32,5,2,Barry Williams,Peta Murgatroyd,4,5,7,9,11,0,0.3,1,always_safe,3.0,5.0
32,5,3,Alyson Hannigan,Sasha Farber,9,7,9,16,18,0,0.3,1,uncertain,0.0,2.0
32,5,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.3,1,always_safe,8.0,9.0
32,5,8,Jason Mraz,Daniella Karagach,3,2,4,5,7,0,0.3,1,always_safe,6.0,7.0
32,5,9,Lele Pons,Brandon Armstrong,4,4,6,8,10,0,0.3,1,always_safe,3.0,6.0
32,5,10,Harry Jowsey,Rylee Arnold,10,8,10,18,20,0,0.3,1,uncertain,0.0,1.0
32,5,11,Mauricio Umansky,Emma Slater,4,6,8,10,12,0,0.3,1,always_safe,3.0,4.0
32,5,12,Charity Lawson,Artem Chigvintsev,1,1,3,2,4,0,0.3,1,always_safe,8.0,9.0
32,5,13,Ariana Madix,Pasha Pashkov,4,3,5,7,9,0,0.3,1,always_safe,4.0,6.0
32,5,1,Mira Sorvino,Gleb Savchenko,8,9,11,17,19,1,0.5,1,uncertain,0.0,2.0
32,5,2,Barry Williams,Peta Murgatroyd,4,5,7,9,11,0,0.5,1,always_safe,3.0,5.0
32,5,3,Alyson Hannigan,Sasha Farber,9,7,9,16,18,0,0.5,1,uncertain,0.0,2.0
32,5,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.5,1,always_safe,8.0,9.0
32,5,8,Jason Mraz,Daniella Karagach,3,2,4,5,7,0,0.5,1,always_safe,6.0,7.0
32,5,9,Lele Pons,Brandon Armstrong,4,4,6,8,10,0,0.5,1,always_safe,3.0,6.0
32,5,10,Harry Jowsey,Rylee Arnold,10,8,10,18,20,0,0.5,1,uncertain,0.0,1.0
32,5,11,Mauricio Umansky,Emma Slater,4,6,8,10,12,0,0.5,1,always_safe,3.0,4.0
32,5,12,Charity Lawson,Artem Chigvintsev,1,1,3,2,4,0,0.5,1,always_safe,8.0,9.0
32,5,13,Ariana Madix,Pasha Pashkov,4,3,5,7,9,0,0.5,1,always_safe,4.0,6.0
32,6,2,Barry Williams,Peta Murgatroyd,7,5,7,12,14,0,0.3,1,always_safe,1.0,3.0
32,6,3,Alyson Hannigan,Sasha Farber,8,6,8,14,16,0,0.3,1,uncertain,0.0,2.0
32,6,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.3,1,always_safe,7.0,8.0
32,6,8,Jason Mraz,Daniella Karagach,3,2,4,5,7,0,0.3,1,always_safe,5.0,6.0
32,6,9,Lele Pons,Brandon Armstrong,5,4,6,9,11,0,0.3,1,always_safe,4.0,4.0
32,6,10,Harry Jowsey,Rylee Arnold,9,7,9,16,18,0,0.3,1,always_eliminated,0.0,0.0
32,6,11,Mauricio Umansky,Emma Slater,6,8,10,14,16,1,0.3,1,uncertain,0.0,2.0
32,6,12,Charity Lawson,Artem Chigvintsev,4,3,5,7,9,0,0.3,1,always_safe,4.0,5.0
32,6,13,Ariana Madix,Pasha Pashkov,2,1,3,3,5,0,0.3,1,always_safe,6.0,7.0
32,6,2,Barry Williams,Peta Murgatroyd,7,5,7,12,14,0,0.5,1,always_safe,1.0,3.0
32,6,3,Alyson Hannigan,Sasha Farber,8,6,8,14,16,0,0.5,1,uncertain,0.0,2.0
32,6,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.5,1,always_safe,7.0,8.0
32,6,8,Jason Mraz,Daniella Karagach,3,2,4,5,7,0,0.5,1,always_safe,5.0,6.0
32,6,9,Lele Pons,Brandon Armstrong,5,4,6,9,11,0,0.5,1,always_safe,4.0,4.0
32,6,10,Harry Jowsey,Rylee Arnold,9,7,9,16,18,0,0.5,1,always_eliminated,0.0,0.0
32,6,11,Mauricio Umansky,Emma Slater,6,8,10,14,16,1,0.5,1,uncertain,0.0,2.0
32,6,12,Charity Lawson,Artem Chigvintsev,4,3,5,7,9,0,0.5,1,always_safe,4.0,5.0
32,6,13,Ariana Madix,Pasha Pashkov,2,1,3,3,5,0,0.5,1,always_safe,6.0,7.0
32,7,2,Barry Williams,Peta Murgatroyd,7,5,7,12,14,0,0.3,1,always_safe,1.0,1.0
32,7,3,Alyson Hannigan,Sasha Farber,6,4,6,10,12,0,0.3,1,always_safe,1.0,3.0
32,7,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.3,1,always_safe,6.0,7.0
32,7,8,Jason Mraz,Daniella Karagach,4,3,5,7,9,0,0.3,1,always_safe,3.0,5.0
32,7,9,Lele Pons,Brandon Armstrong,3,6,8,9,11,1,0.3,1,always_safe,2.0,3.0
32,7,10,Harry Jowsey,Rylee Arnold,8,7,9,15,17,0,0.3,1,always_eliminated,0.0,0.0
32,7,12,Charity Lawson,Artem Chigvintsev,4,2,4,6,8,0,0.3,1,always_safe,4.0,5.0
32,7,13,Ariana Madix,Pasha Pashkov,1,1,3,2,4,0,0.3,1,always_safe,6.0,7.0
32,7,2,Barry Williams,Peta Murgatroyd,7,5,7,12,14,0,0.5,1,always_safe,1.0,1.0
32,7,3,Alyson Hannigan,Sasha Farber,6,4,6,10,12,0,0.5,1,always_safe,1.0,3.0
32,7,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.5,1,always_safe,6.0,7.0
32,7,8,Jason Mraz,Daniella Karagach,4,3,5,7,9,0,0.5,1,always_safe,3.0,5.0
32,7,9,Lele Pons,Brandon Armstrong,3,6,8,9,11,1,0.5,1,always_safe,2.0,3.0
32,7,10,Harry Jowsey,Rylee Arnold,8,7,9,15,17,0,0.5,1,always_eliminated,0.0,0.0
32,7,12,Charity Lawson,Artem Chigvintsev,4,2,4,6,8,0,0.5,1,always_safe,4.0,5.0
32,7,13,Ariana Madix,Pasha Pashkov,1,1,3,2,4,0,0.5,1,always_safe,6.0,7.0
32,8,2,Barry Williams,Peta Murgatroyd,5,6,8,11,13,1,0.3,1,uncertain,0.0,2.0
32,8,3,Alyson Hannigan,Sasha Farber,4,3,5,7,9,0,0.3,1,always_safe,3.0,3.0
32,8,4,Xochitl Gomez,Valentin Chmerkovskiy,2,1,3,3,5,0,0.3,1,always_safe,4.0,5.0
32,8,8,Jason Mraz,Daniella Karagach,6,4,6,10,12,0,0.3,1,uncertain,0.0,2.0
32,8,10,Harry Jowsey,Rylee Arnold,7,5,7,12,14,0,0.3,1,uncertain,0.0,1.0
32,8,12,Charity Lawson,Artem Chigvintsev,3,2,4,5,7,0,0.3,1,always_safe,3.0,4.0
32,8,13,Ariana Madix,Pasha Pashkov,1,1,2,2,3,0,0.3,1,always_safe,5.0,6.0
32,8,2,Barry Williams,Peta Murgatroyd,5,6,8,11,13,1,0.5,1,uncertain,0.0,2.0
32,8,3,Alyson Hannigan,Sasha Farber,4,3,5,7,9,0,0.5,1,always_safe,3.0,3.0
32,8,4,Xochitl Gomez,Valentin Chmerkovskiy,2,1,3,3,5,0,0.5,1,always_safe,4.0,5.0
32,8,8,Jason Mraz,Daniella Karagach,6,4,6,10,12,0,0.5,1,uncertain,0.0,2.0
32,8,10,Harry Jowsey,Rylee Arnold,7,5,7,12,14,0,0.5,1,uncertain,0.0,1.0
32,8,12,Charity Lawson,Artem Chigvintsev,3,2,4,5,7,0,0.5,1,always_safe,3.0,4.0
32,8,13,Ariana Madix,Pasha Pashkov,1,1,2,2,3,0,0.5,1,always_safe,5.0,6.0
32,9,3,Alyson Hannigan,Sasha Farber,5,4,6,9,11,0,0.3,1,uncertain,0.0,1.0
32,9,4,Xochitl Gomez,Valentin Chmerkovskiy,2,1,3,3,5,0,0.3,1,always_safe,3.0,4.0
32,9,8,Jason Mraz,Daniella Karagach,1,1,2,2,3,0,0.3,1,always_safe,4.0,5.0
32,9,10,Harry Jowsey,Rylee Arnold,6,5,7,11,13,1,0.3,1,always_eliminated,0.0,0.0
32,9,12,Charity Lawson,Artem Chigvintsev,3,2,4,5,7,0,0.3,1,always_safe,2.0,3.0
32,9,13,Ariana Madix,Pasha Pashkov,4,3,5,7,9,0,0.3,1,always_safe,1.0,2.0
32,9,3,Alyson Hannigan,Sasha Farber,5,4,6,9,11,0,0.5,1,uncertain,0.0,1.0
32,9,4,Xochitl Gomez,Valentin Chmerkovskiy,2,1,3,3,5,0,0.5,1,always_safe,3.0,4.0
32,9,8,Jason Mraz,Daniella Karagach,1,1,2,2,3,0,0.5,1,always_safe,4.0,5.0
32,9,10,Harry Jowsey,Rylee Arnold,6,5,7,11,13,1,0.5,1,always_eliminated,0.0,0.0
32,9,12,Charity Lawson,Artem Chigvintsev,3,2,4,5,7,0,0.5,1,always_safe,2.0,3.0
32,9,13,Ariana Madix,Pasha Pashkov,4,3,5,7,9,0,0.5,1,always_safe,1.0,2.0
32,10,3,Alyson Hannigan,Sasha Farber,5,4,6,9,11,0,0.3,0,no_elimination,,
32,10,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.3,0,no_elimination,,
32,10,8,Jason Mraz,Daniella Karagach,4,3,5,7,9,0,0.3,0,no_elimination,,
32,10,12,Charity Lawson,Artem Chigvintsev,2,1,3,3,5,0,0.3,0,no_elimination,,
32,10,13,Ariana Madix,Pasha Pashkov,3,2,4,5,7,0,0.3,0,no_elimination,,
32,10,3,Alyson Hannigan,Sasha Farber,5,4,6,9,11,0,0.5,0,no_elimination,,
32,10,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.5,0,no_elimination,,
32,10,8,Jason Mraz,Daniella Karagach,4,3,5,7,9,0,0.5,0,no_elimination,,
32,10,12,Charity Lawson,Artem Chigvintsev,2,1,3,3,5,0,0.5,0,no_elimination,,
32,10,13,Ariana Madix,Pasha Pashkov,3,2,4,5,7,0,0.5,0,no_elimination,,
32,11,3,Alyson Hannigan,Sasha Farber,5,4,6,9,11,0,0.3,0,no_elimination,,
32,11,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.3,0,no_elimination,,
32,11,8,Jason Mraz,Daniella Karagach,1,1,3,2,4,0,0.3,0,no_elimination,,
32,11,12,Charity Lawson,Artem Chigvintsev,3,2,4,5,7,0,0.3,0,no_elimination,,
32,11,13,Ariana Madix,Pasha Pashkov,3,3,5,6,8,0,0.3,0,no_elimination,,
32,11,3,Alyson Hannigan,Sasha Farber,5,4,6,9,11,0,0.5,0,no_elimination,,
32,11,4,Xochitl Gomez,Valentin Chmerkovskiy,1,1,2,2,3,0,0.5,0,no_elimination,,
32,11,8,Jason Mraz,Daniella Karagach,1,1,3,2,4,0,0.5,0,no_elimination,,
32,11,12,Charity Lawson,Artem Chigvintsev,3,2,4,5,7,0,0.5,0,no_elimination,,
32,11,13,Ariana Madix,Pasha Pashkov,3,3,5,6,8,0,0.5,0,no_elimination,,
33,1,0,Tori Spelling,Pasha Pashkov,11,10,12,21,23,0,0.2,0,no_elimination,,
33,1,1,Eric Roberts,Britt Stewart,13,12,14,25,27,0,0.2,0,no_elimination,,
33,1,2,Reginald VelJohnson,Emma Slater,12,11,13,23,25,0,0.2,0,no_elimination,,
33,1,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.2,0,no_elimination,,
33,1,4,Dwight Howard?,Daniella Karagach,2,1,3,3,5,0,0.2,0,no_elimination,,
33,1,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.2,0,no_elimination,,
33,1,6,Stephen Nedoroscik,Rylee Arnold,3,3,5,6,8,0,0.2,0,no_elimination,,
33,1,7,Ilona Maher,Alan Bersten,8,7,9,15,17,0,0.2,0,no_elimination,,
33,1,8,Anna Delvey,Ezra Sosa,8,9,11,17,19,0,0.2,0,no_elimination,,
33,1,9,Brooks Nader,Gleb Savchenko,8,8,10,16,18,0,0.2,0,no_elimination,,
33,1,10,Phaedra Parks,Val Chmerkovskiy,6,5,7,11,13,0,0.2,0,no_elimination,,
33,1,11,Jenn Tran,Sasha Farber,6,6,8,12,14,0,0.2,0,no_elimination,,
33,1,12,Joey Graziadei,Jenna Johnson,3,2,4,5,7,0,0.2,0,no_elimination,,
33,1,0,Tori Spelling,Pasha Pashkov,11,10,12,21,23,0,0.3,0,no_elimination,,
33,1,1,Eric Roberts,Britt Stewart,13,12,14,25,27,0,0.3,0,no_elimination,,
33,1,2,Reginald VelJohnson,Emma Slater,12,11,13,23,25,0,0.3,0,no_elimination,,
33,1,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.3,0,no_elimination,,
33,1,4,Dwight Howard?,Daniella Karagach,2,1,3,3,5,0,0.3,0,no_elimination,,
33,1,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.3,0,no_elimination,,
33,1,6,Stephen Nedoroscik,Rylee Arnold,3,3,5,6,8,0,0.3,0,no_elimination,,
33,1,7,Ilona Maher,Alan Bersten,8,7,9,15,17,0,0.3,0,no_elimination,,
33,1,8,Anna Delvey,Ezra Sosa,8,9,11,17,19,0,0.3,0,no_elimination,,
33,1,9,Brooks Nader,Gleb Savchenko,8,8,10,16,18,0,0.3,0,no_elimination,,
33,1,10,Phaedra Parks,Val Chmerkovskiy,6,5,7,11,13,0,0.3,0,no_elimination,,
33,1,11,Jenn Tran,Sasha Farber,6,6,8,12,14,0,0.3,0,no_elimination,,
33,1,12,Joey Graziadei,Jenna Johnson,3,2,4,5,7,0,0.3,0,no_elimination,,
33,1,0,Tori Spelling,Pasha Pashkov,11,10,12,21,23,0,0.5,0,no_elimination,,
33,1,1,Eric Roberts,Britt Stewart,13,12,14,25,27,0,0.5,0,no_elimination,,
33,1,2,Reginald VelJohnson,Emma Slater,12,11,13,23,25,0,0.5,0,no_elimination,,
33,1,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.5,0,no_elimination,,
33,1,4,Dwight Howard?,Daniella Karagach,2,1,3,3,5,0,0.5,0,no_elimination,,
33,1,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.5,0,no_elimination,,
33,1,6,Stephen Nedoroscik,Rylee Arnold,3,3,5,6,8,0,0.5,0,no_elimination,,
33,1,7,Ilona Maher,Alan Bersten,8,7,9,15,17,0,0.5,0,no_elimination,,
33,1,8,Anna Delvey,Ezra Sosa,8,9,11,17,19,0,0.5,0,no_elimination,,
33,1,9,Brooks Nader,Gleb Savchenko,8,8,10,16,18,0,0.5,0,no_elimination,,
33,1,10,Phaedra Parks,Val Chmerkovskiy,6,5,7,11,13,0,0.5,0,no_elimination,,
33,1,11,Jenn Tran,Sasha Farber,6,6,8,12,14,0,0.5,0,no_elimination,,
33,1,12,Joey Graziadei,Jenna Johnson,3,2,4,5,7,0,0.5,0,no_elimination,,
33,2,0,Tori Spelling,Pasha Pashkov,9,11,13,20,22,1,0.2,2,uncertain,1.0,3.0
33,2,1,Eric Roberts,Britt Stewart,12,9,11,21,23,0,0.2,2,uncertain,0.0,3.0
33,2,2,Reginald VelJohnson,Emma Slater,12,10,12,22,24,0,0.2,2,uncertain,0.0,2.0
33,2,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.2,2,always_safe,11.0,12.0
33,2,4,Dwight Howard?,Daniella Karagach,2,3,5,5,7,0,0.2,2,always_safe,9.0,10.0
33,2,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.2,2,always_safe,6.0,8.0
33,2,6,Stephen Nedoroscik,Rylee Arnold,2,2,4,4,6,0,0.2,2,always_safe,9.0,11.0
33,2,7,Ilona Maher,Alan Bersten,5,6,8,11,13,0,0.2,2,always_safe,6.0,7.0
33,2,8,Anna Delvey,Ezra Sosa,11,12,14,23,25,1,0.2,2,always_eliminated,0.0,1.0
33,2,9,Brooks Nader,Gleb Savchenko,8,7,9,15,17,0,0.2,2,always_safe,4.0,5.0
33,2,10,Phaedra Parks,Val Chmerkovskiy,5,5,7,10,12,0,0.2,2,always_safe,6.0,8.0
33,2,11,Jenn Tran,Sasha Farber,9,8,10,17,19,0,0.2,2,always_safe,4.0,4.0
33,2,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.2,2,always_safe,9.0,11.0
33,2,0,Tori Spelling,Pasha Pashkov,9,11,13,20,22,1,0.3,2,uncertain,1.0,3.0
33,2,1,Eric Roberts,Britt Stewart,12,9,11,21,23,0,0.3,2,uncertain,0.0,3.0
33,2,2,Reginald VelJohnson,Emma Slater,12,10,12,22,24,0,0.3,2,uncertain,0.0,2.0
33,2,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.3,2,always_safe,11.0,12.0
33,2,4,Dwight Howard?,Daniella Karagach,2,3,5,5,7,0,0.3,2,always_safe,9.0,10.0
33,2,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.3,2,always_safe,6.0,8.0
33,2,6,Stephen Nedoroscik,Rylee Arnold,2,2,4,4,6,0,0.3,2,always_safe,9.0,11.0
33,2,7,Ilona Maher,Alan Bersten,5,6,8,11,13,0,0.3,2,always_safe,6.0,7.0
33,2,8,Anna Delvey,Ezra Sosa,11,12,14,23,25,1,0.3,2,always_eliminated,0.0,1.0
33,2,9,Brooks Nader,Gleb Savchenko,8,7,9,15,17,0,0.3,2,always_safe,4.0,5.0
33,2,10,Phaedra Parks,Val Chmerkovskiy,5,5,7,10,12,0,0.3,2,always_safe,6.0,8.0
33,2,11,Jenn Tran,Sasha Farber,9,8,10,17,19,0,0.3,2,always_safe,4.0,4.0
33,2,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.3,2,always_safe,9.0,11.0
33,2,0,Tori Spelling,Pasha Pashkov,9,11,13,20,22,1,0.5,2,uncertain,1.0,3.0
33,2,1,Eric Roberts,Britt Stewart,12,9,11,21,23,0,0.5,2,uncertain,0.0,3.0
33,2,2,Reginald VelJohnson,Emma Slater,12,10,12,22,24,0,0.5,2,uncertain,0.0,2.0
33,2,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.5,2,always_safe,11.0,12.0
33,2,4,Dwight Howard?,Daniella Karagach,2,3,5,5,7,0,0.5,2,always_safe,9.0,10.0
33,2,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.5,2,always_safe,6.0,8.0
33,2,6,Stephen Nedoroscik,Rylee Arnold,2,2,4,4,6,0,0.5,2,always_safe,9.0,11.0
33,2,7,Ilona Maher,Alan Bersten,5,6,8,11,13,0,0.5,2,always_safe,6.0,7.0
33,2,8,Anna Delvey,Ezra Sosa,11,12,14,23,25,1,0.5,2,always_eliminated,0.0,1.0
33,2,9,Brooks Nader,Gleb Savchenko,8,7,9,15,17,0,0.5,2,always_safe,4.0,5.0
33,2,10,Phaedra Parks,Val Chmerkovskiy,5,5,7,10,12,0,0.5,2,always_safe,6.0,8.0
33,2,11,Jenn Tran,Sasha Farber,9,8,10,17,19,0,0.5,2,always_safe,4.0,4.0
33,2,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.5,2,always_safe,9.0,11.0
33,3,1,Eric Roberts,Britt Stewart,10,9,11,19,21,1,0.2,2,always_eliminated,0.0,1.0
33,3,2,Reginald VelJohnson,Emma Slater,11,10,12,21,23,1,0.2,2,always_eliminated,0.0,0.0
33,3,3,Chandler Kinney,Brandon Armstrong,2,1,3,3,5,0,0.2,2,always_safe,8.0,9.0
33,3,4,Dwight Howard?,Daniella Karagach,9,8,10,17,19,0,0.2,2,uncertain,1.0,2.0
33,3,5,Danny Amendola,Witney Carson,6,5,7,11,13,0,0.2,2,always_safe,4.0,5.0
33,3,6,Stephen Nedoroscik,Rylee Arnold,3,2,4,5,7,0,0.2,2,always_safe,7.0,8.0
33,3,7,Ilona Maher,Alan Bersten,7,7,9,14,16,0,0.2,2,always_safe,3.0,4.0
33,3,9,Brooks Nader,Gleb Savchenko,5,4,6,9,11,0,0.2,2,always_safe,5.0,6.0
33,3,10,Phaedra Parks,Val Chmerkovskiy,7,6,8,13,15,0,0.2,2,always_safe,3.0,4.0
33,3,11,Jenn Tran,Sasha Farber,3,3,5,6,8,0,0.2,2,always_safe,7.0,8.0
33,3,12,Joey Graziadei,Jenna Johnson,1,1,2,2,3,0,0.2,2,always_safe,9.0,10.0
33,3,1,Eric Roberts,Britt Stewart,10,9,11,19,21,1,0.3,2,always_eliminated,0.0,1.0
33,3,2,Reginald VelJohnson,Emma Slater,11,10,12,21,23,1,0.3,2,always_eliminated,0.0,0.0
33,3,3,Chandler Kinney,Brandon Armstrong,2,1,3,3,5,0,0.3,2,always_safe,8.0,9.0
33,3,4,Dwight Howard?,Daniella Karagach,9,8,10,17,19,0,0.3,2,uncertain,1.0,2.0
33,3,5,Danny Amendola,Witney Carson,6,5,7,11,13,0,0.3,2,always_safe,4.0,5.0
33,3,6,Stephen Nedoroscik,Rylee Arnold,3,2,4,5,7,0,0.3,2,always_safe,7.0,8.0
33,3,7,Ilona Maher,Alan Bersten,7,7,9,14,16,0,0.3,2,always_safe,3.0,4.0
33,3,9,Brooks Nader,Gleb Savchenko,5,4,6,9,11,0,0.3,2,always_safe,5.0,6.0
33,3,10,Phaedra Parks,Val Chmerkovskiy,7,6,8,13,15,0,0.3,2,always_safe,3.0,4.0
33,3,11,Jenn Tran,Sasha Farber,3,3,5,6,8,0,0.3,2,always_safe,7.0,8.0
33,3,12,Joey Graziadei,Jenna Johnson,1,1,2,2,3,0,0.3,2,always_safe,9.0,10.0
33,3,1,Eric Roberts,Britt Stewart,10,9,11,19,21,1,0.5,2,always_eliminated,0.0,1.0
33,3,2,Reginald VelJohnson,Emma Slater,11,10,12,21,23,1,0.5,2,always_eliminated,0.0,0.0
33,3,3,Chandler Kinney,Brandon Armstrong,2,1,3,3,5,0,0.5,2,always_safe,8.0,9.0
33,3,4,Dwight Howard?,Daniella Karagach,9,8,10,17,19,0,0.5,2,uncertain,1.0,2.0
33,3,5,Danny Amendola,Witney Carson,6,5,7,11,13,0,0.5,2,always_safe,4.0,5.0
33,3,6,Stephen Nedoroscik,Rylee Arnold,3,2,4,5,7,0,0.5,2,always_safe,7.0,8.0
33,3,7,Ilona Maher,Alan Bersten,7,7,9,14,16,0,0.5,2,always_safe,3.0,4.0
33,3,9,Brooks Nader,Gleb Savchenko,5,4,6,9,11,0,0.5,2,always_safe,5.0,6.0
33,3,10,Phaedra Parks,Val Chmerkovskiy,7,6,8,13,15,0,0.5,2,always_safe,3.0,4.0
33,3,11,Jenn Tran,Sasha Farber,3,3,5,6,8,0,0.5,2,always_safe,7.0,8.0
33,3,12,Joey Graziadei,Jenna Johnson,1,1,2,2,3,0,0.5,2,always_safe,9.0,10.0
33,4,3,Chandler Kinney,Brandon Armstrong,4,3,5,7,9,0,0.2,1,always_safe,3.0,5.0
33,4,4,Dwight Howard?,Daniella Karagach,9,8,10,17,19,0,0.2,1,always_eliminated,0.0,0.0
33,4,5,Danny Amendola,Witney Carson,1,1,3,2,4,0,0.2,1,always_safe,7.0,8.0
33,4,6,Stephen Nedoroscik,Rylee Arnold,3,2,4,5,7,0,0.2,1,always_safe,5.0,6.0
33,4,7,Ilona Maher,Alan Bersten,4,5,7,9,11,0,0.2,1,always_safe,1.0,4.0
33,4,9,Brooks Nader,Gleb Savchenko,4,7,9,11,13,1,0.2,1,always_safe,1.0,2.0
33,4,10,Phaedra Parks,Val Chmerkovskiy,4,6,8,10,12,0,0.2,1,always_safe,1.0,3.0
33,4,11,Jenn Tran,Sasha Farber,4,4,6,8,10,0,0.2,1,always_safe,2.0,5.0
33,4,12,Joey Graziadei,Jenna Johnson,1,1,2,2,3,0,0.2,1,always_safe,7.0,8.0
33,4,3,Chandler Kinney,Brandon Armstrong,4,3,5,7,9,0,0.3,1,always_safe,3.0,5.0
33,4,4,Dwight Howard?,Daniella Karagach,9,8,10,17,19,0,0.3,1,always_eliminated,0.0,0.0
33,4,5,Danny Amendola,Witney Carson,1,1,3,2,4,0,0.3,1,always_safe,7.0,8.0
33,4,6,Stephen Nedoroscik,Rylee Arnold,3,2,4,5,7,0,0.3,1,always_safe,5.0,6.0
33,4,7,Ilona Maher,Alan Bersten,4,5,7,9,11,0,0.3,1,always_safe,1.0,4.0
33,4,9,Brooks Nader,Gleb Savchenko,4,7,9,11,13,1,0.3,1,always_safe,1.0,2.0
33,4,10,Phaedra Parks,Val Chmerkovskiy,4,6,8,10,12,0,0.3,1,always_safe,1.0,3.0
33,4,11,Jenn Tran,Sasha Farber,4,4,6,8,10,0,0.3,1,always_safe,2.0,5.0
33,4,12,Joey Graziadei,Jenna Johnson,1,1,2,2,3,0,0.3,1,always_safe,7.0,8.0
33,4,3,Chandler Kinney,Brandon Armstrong,4,3,5,7,9,0,0.5,1,always_safe,3.0,5.0
